training batch,Standardized_SMILES,True Values,Predictions
1,CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,6.05,5.6309447
1,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,5.94,5.830216
1,CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,5.4491553
1,CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,5.95,5.876772
1,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.67,5.5770874
1,CNC(C)c1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,5.52,5.5108604
1,CNC(C)c1cc(C)ccc1Oc1ccc(Cl)c(Cl)c1,5.57,5.5108604
1,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.17,5.5651217
1,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5.28,5.607101
1,CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.61,5.5702705
1,CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43,5.6162415
1,CNC(C)c1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.11,5.5108604
1,CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.42,5.5108604
1,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,5.79,5.5108604
1,CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34,5.54333
1,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,4.98,5.462832
1,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,5.88,5.5108604
1,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.26,5.5329556
1,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,5.83,5.660088
1,CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5.28,5.5702705
1,CNCc1cc(Cl)ccc1Oc1ccc(Cl)c(Cl)c1,5.51,5.611685
1,CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32,5.5702705
1,CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1,5.49,5.6587434
1,CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.67,5.5519137
1,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,4.7,5.3388624
1,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.25,5.4777107
1,CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,5.33,5.4777107
1,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,5.13,5.422256
1,CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08,5.422256
1,CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.0,5.3613114
1,CNCc1cc(S(=O)(=O)NC)ccc1Oc1ccc(Cl)c(Cl)c1,5.32,5.5108604
1,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,6.01,5.7293916
1,CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,5.88,5.7618613
1,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,5.92,5.673006
1,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.594333
1,CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.7075076
1,CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,5.97,5.7075076
1,CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,5.79,5.7939024
1,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,5.75,5.748922
1,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,5.91,5.830216
1,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,5.91,5.7923
1,CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19,5.7888017
1,CNCc1ccc(Cl)cc1Oc1ccc(F)c(C(F)(F)F)c1,6.06,5.7866774
1,CNCc1ccc(Cl)cc1Oc1ccc(F)c(C)c1,5.52,5.702806
1,CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,5.68,5.702806
1,CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,5.68,5.7836366
1,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.52,5.643396
1,CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.16,5.7293916
1,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.41,5.5108604
1,COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,6.63,5.9331574
1,CSc1ccc(Oc2ccccc2CN(C)C)cc1,5.52,5.4745083
1,Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,5.47,5.5770874
1,CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.2,5.899213
1,CCc1nc2cc3c(c(Br)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.5,5.339146
1,CCc1nc2cc3c(c(Br)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.9,5.8589706
1,CCc1nc2cc3c(c(C)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.4,5.339146
