training batch,Standardized_SMILES,True Values,Predictions
1,COc1ccc2ncc(F)c(CC(=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.03,5.0714
1,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ncccn1,4.72,4.726
1,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.8,6.26
1,COc1ccc2ncc(F)c(C(CO)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.96,5.338999999999998
1,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,5.05,5.0051999999999985
1,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(CO)CC7)nc56)(CC3)OC4)nc2N1,5.57,5.515999999999998
1,N=c1nc(N2CCC(N3CCCC3Cc3ccc(Cl)cc3)CC2)[nH][nH]1,5.4,5.264400000000002
1,CC1(N)CCC(N=c2c(C(N)=O)c[nH]n3cc(-c4cncc(F)c4)cc23)C1(C)C,5.3,5.168399999999998
1,Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)s1,6.2,5.972000000000001
1,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)CC3)n2)(c2ccc(F)cc2)CC1,5.11,5.0836
1,c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,4.67,5.273199999999999
1,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2F,4.51,4.548800000000001
1,CC1(N)CCC(N=c2c(C(N)=O)c[nH]n3cc(-c4ccc(F)nc4)cc23)C1(C)C,4.46,4.704999999999999
1,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc(F)c21,4.89,5.0564
1,N=c1nc(N2CCC(N(Cc3ccccc3)C(CO)Cc3ccc(Cl)cc3)CC2)[nH][nH]1,5.54,5.480800000000001
